"TIME","GEO","NACE_R2","UNIT","AGE","Value"
"2015","BG41","O-Q","THS","Y_GE15","194.3"
"2015","BG41","R-U","THS","Y_GE15","41.4"
"2015","BG41","NRP","THS","Y_GE15",":"
"2015","BG42","TOTAL","THS","Y_GE15","597.5"
"2015","BG42","A","THS","Y_GE15","65.1"
"2015","BG42","B-E","THS","Y_GE15","168.4"
"2015","BG42","F","THS","Y_GE15","44.6"
"2015","BG42","G-I","THS","Y_GE15","154.6"
"2015","BG42","J","THS","Y_GE15","7.3"
"2015","BG42","K","THS","Y_GE15","6.5"
"2015","BG42","L","THS","Y_GE15",":"
"2015","BG42","M_N","THS","Y_GE15","23.2"
"2015","BG42","O-Q","THS","Y_GE15","108.1"
"2015","BG42","R-U","THS","Y_GE15","18.4"
"2015","BG42","NRP","THS","Y_GE15",":"
"2015","CZ01","TOTAL","THS","Y_GE15","649.6"
"2015","CZ01","A","THS","Y_GE15","1.5"
"2015","CZ01","B-E","THS","Y_GE15","67.3"
"2015","CZ01","F","THS","Y_GE15","52.0"
"2015","CZ01","G-I","THS","Y_GE15","165.7"
"2015","CZ01","J","THS","Y_GE15","50.9"
"2015","CZ01","K","THS","Y_GE15","37.3"
"2015","CZ01","L","THS","Y_GE15","11.1"
"2015","CZ01","M_N","THS","Y_GE15","88.7"
"2015","CZ01","O-Q","THS","Y_GE15","134.7"
"2015","CZ01","R-U","THS","Y_GE15","40.4"
"2015","CZ01","NRP","THS","Y_GE15",":"
"2015","CZ02","TOTAL","THS","Y_GE15","649.2"
"2015","CZ02","A","THS","Y_GE15","17.6"
"2015","CZ02","B-E","THS","Y_GE15","171.1"
"2015","CZ02","F","THS","Y_GE15","49.4"
"2015","CZ02","G-I","THS","Y_GE15","166.3"
"2015","CZ02","J","THS","Y_GE15","19.7"
"2015","CZ02","K","THS","Y_GE15","14.7"
"2015","CZ02","L","THS","Y_GE15","6.2"
"2015","CZ02","M_N","THS","Y_GE15","52.5"
"2015","CZ02","O-Q","THS","Y_GE15","126.2"
"2015","CZ02","R-U","THS","Y_GE15","25.3"
"2015","CZ02","NRP","THS","Y_GE15",":"
"2015","CZ03","TOTAL","THS","Y_GE15","590.9"
"2015","CZ03","A","THS","Y_GE15","29.9"
"2015","CZ03","B-E","THS","Y_GE15","202.0"
"2015","CZ03","F","THS","Y_GE15","46.9"
"2015","CZ03","G-I","THS","Y_GE15","124.9"
"2015","CZ03","J","THS","Y_GE15","9.4"
"2015","CZ03","K","THS","Y_GE15","8.9"
"2015","CZ03","L","THS","Y_GE15","3.5"
"2015","CZ03","M_N","THS","Y_GE15","32.9"
"2015","CZ03","O-Q","THS","Y_GE15","110.2"
"2015","CZ03","R-U","THS","Y_GE15","22.2"
"2015","CZ03","NRP","THS","Y_GE15",":"
"2015","CZ04","TOTAL","THS","Y_GE15","510.4"
"2015","CZ04","A","THS","Y_GE15","9.8"
"2015","CZ04","B-E","THS","Y_GE15","159.9"
"2015","CZ04","F","THS","Y_GE15","42.1"
"2015","CZ04","G-I","THS","Y_GE15","119.4"
"2015","CZ04","J","THS","Y_GE15","6.8"
"2015","CZ04","K","THS","Y_GE15","9.1"
"2015","CZ04","L","THS","Y_GE15","4.4"
"2015","CZ04","M_N","THS","Y_GE15","34.3"
"2015","CZ04","O-Q","THS","Y_GE15","101.5"
"2015","CZ04","R-U","THS","Y_GE15","22.7"
"2015","CZ04","NRP","THS","Y_GE15",":"
"2015","CZ05","TOTAL","THS","Y_GE15","714.8"
"2015","CZ05","A","THS","Y_GE15","23.6"
"2015","CZ05","B-E","THS","Y_GE15","269.4"
"2015","CZ05","F","THS","Y_GE15","53.4"
"2015","CZ05","G-I","THS","Y_GE15","140.0"
"2015","CZ05","J","THS","Y_GE15","12.6"
"2015","CZ05","K","THS","Y_GE15","12.8"
"2015","CZ05","L","THS","Y_GE15","4.2"
"2015","CZ05","M_N","THS","Y_GE15","35.8"
"2015","CZ05","O-Q","THS","Y_GE15","140.9"
"2015","CZ05","R-U","THS","Y_GE15","22.0"
"2015","CZ05","NRP","THS","Y_GE15",":"
"2015","CZ06","TOTAL","THS","Y_GE15","805.9"
"2015","CZ06","A","THS","Y_GE15","32.8"
"2015","CZ06","B-E","THS","Y_GE15","247.1"
"2015","CZ06","F","THS","Y_GE15","66.5"
"2015","CZ06","G-I","THS","Y_GE15","163.6"
"2015","CZ06","J","THS","Y_GE15","22.4"
"2015","CZ06","K","THS","Y_GE15","16.4"
"2015","CZ06","L","THS","Y_GE15","8.9"
"2015","CZ06","M_N","THS","Y_GE15","55.9"
"2015","CZ06","O-Q","THS","Y_GE15","162.7"
"2015","CZ06","R-U","THS","Y_GE15","29.6"
"2015","CZ06","NRP","THS","Y_GE15",":"
"2015","CZ07","TOTAL","THS","Y_GE15","570.2"
"2015","CZ07","A","THS","Y_GE15","20.1"
"2015","CZ07","B-E","THS","Y_GE15","212.0"
"2015","CZ07","F","THS","Y_GE15","44.6"
"2015","CZ07","G-I","THS","Y_GE15","116.7"
"2015","CZ07","J","THS","Y_GE15","6.7"
"2015","CZ07","K","THS","Y_GE15","9.5"
"2015","CZ07","L","THS","Y_GE15","2.0"
"2015","CZ07","M_N","THS","Y_GE15","30.0"
"2015","CZ07","O-Q","THS","Y_GE15","108.0"
"2015","CZ07","R-U","THS","Y_GE15","20.6"
"2015","CZ07","NRP","THS","Y_GE15",":"
"2015","CZ08","TOTAL","THS","Y_GE15","550.9"
"2015","CZ08","A","THS","Y_GE15","12.2"
"2015","CZ08","B-E","THS","Y_GE15","192.2"
"2015","CZ08","F","THS","Y_GE15","41.0"
"2015","CZ08","G-I","THS","Y_GE15","114.0"
"2015","CZ08","J","THS","Y_GE15","12.9"
"2015","CZ08","K","THS","Y_GE15","9.4"
"2015","CZ08","L","THS","Y_GE15","4.6"
"2015","CZ08","M_N","THS","Y_GE15","36.2"
"2015","CZ08","O-Q","THS","Y_GE15","106.5"
"2015","CZ08","R-U","THS","Y_GE15","22.0"
"2015","CZ08","NRP","THS","Y_GE15",":"
"2015","DK01","TOTAL","THS","Y_GE15","909.1"
"2015","DK01","A","THS","Y_GE15","4.2"
"2015","DK01","B-E","THS","Y_GE15","76.9"
"2015","DK01","F","THS","Y_GE15","38.1"
"2015","DK01","G-I","THS","Y_GE15","199.0"
"2015","DK01","J","THS","Y_GE15","63.1"
"2015","DK01","K","THS","Y_GE15","36.7"
"2015","DK01","L","THS","Y_GE15","15.1"
"2015","DK01","M_N","THS","Y_GE15","112.1"
"2015","DK01","O-Q","THS","Y_GE15","299.8"
"2015","DK01","R-U","THS","Y_GE15","61.1"
"2015","DK01","NRP","THS","Y_GE15","3.1"
"2015","DK02","TOTAL","THS","Y_GE15","379.1"
"2015","DK02","A","THS","Y_GE15","9.8"
"2015","DK02","B-E","THS","Y_GE15","44.2"
"2015","DK02","F","THS","Y_GE15","32.3"
"2015","DK02","G-I","THS","Y_GE15","91.8"
"2015","DK02","J","THS","Y_GE15","12.1"
"2015","DK02","K","THS","Y_GE15","11.0"
"2015","DK02","L","THS","Y_GE15","4.4"
"2015","DK02","M_N","THS","Y_GE15","31.3"
"2015","DK02","O-Q","THS","Y_GE15","123.3"
"2015","DK02","R-U","THS","Y_GE15","17.8"
"2015","DK02","NRP","THS","Y_GE15",":"
"2015","DK03","TOTAL","THS","Y_GE15","563.4"
"2015","DK03","A","THS","Y_GE15","19.5"
"2015","DK03","B-E","THS","Y_GE15","93.7"
"2015","DK03","F","THS","Y_GE15","37.2"
"2015","DK03","G-I","THS","Y_GE15","140.7"
"2015","DK03","J","THS","Y_GE15","13.0"
"2015","DK03","K","THS","Y_GE15","8.6"
"2015","DK03","L","THS","Y_GE15","5.0"
"2015","DK03","M_N","THS","Y_GE15","41.7"
"2015","DK03","O-Q","THS","Y_GE15","177.9"
"2015","DK03","R-U","THS","Y_GE15","23.7"
"2015","DK03","NRP","THS","Y_GE15","2.4"
"2015","DK04","TOTAL","THS","Y_GE15","623.7"
"2015","DK04","A","THS","Y_GE15","21.1"
"2015","DK04","B-E","THS","Y_GE15","103.7"
"2015","DK04","F","THS","Y_GE15","39.0"
"2015","DK04","G-I","THS","Y_GE15","147.1"
"2015","DK04","J","THS","Y_GE15","19.9"
"2015","DK04","K","THS","Y_GE15","13.2"
"2015","DK04","L","THS","Y_GE15","5.7"
"2015","DK04","M_N","THS","Y_GE15","48.0"
"2015","DK04","O-Q","THS","Y_GE15","194.3"
"2015","DK04","R-U","THS","Y_GE15","30.6"
"2015","DK04","NRP","THS","Y_GE15",":"
"2015","DK05","TOTAL","THS","Y_GE15","276.7"
"2015","DK05","A","THS","Y_GE15","13.9"
"2015","DK05","B-E","THS","Y_GE15","45.3"
"2015","DK05","F","THS","Y_GE15","18.8"
"2015","DK05","G-I","THS","Y_GE15","64.4"
"2015","DK05","J","THS","Y_GE15","6.1"
"2015","DK05","K","THS","Y_GE15","4.7"
"2015","DK05","L","THS","Y_GE15",":"
"2015","DK05","M_N","THS","Y_GE15","19.9"
"2015","DK05","O-Q","THS","Y_GE15","89.9"
"2015","DK05","R-U","THS","Y_GE15","11.2"
"2015","DK05","NRP","THS","Y_GE15",":"
"2015","DE11","TOTAL","THS","Y_GE15","2,122.1"
"2015","DE11","A","THS","Y_GE15","20.1"
"2015","DE11","B-E","THS","Y_GE15","639.9"
"2015","DE11","F","THS","Y_GE15","134.4"
"2015","DE11","G-I","THS","Y_GE15","412.3"
"2015","DE11","J","THS","Y_GE15","70.7"
"2015","DE11","K","THS","Y_GE15","73.9"
"2015","DE11","L","THS","Y_GE15","11.3"
"2015","DE11","M_N","THS","Y_GE15","208.6"
"2015","DE11","O-Q","THS","Y_GE15","453.8"
"2015","DE11","R-U","THS","Y_GE15","97.2"
"2015","DE11","NRP","THS","Y_GE15",":"
"2015","DE12","TOTAL","THS","Y_GE15","1,402.9"
"2015","DE12","A","THS","Y_GE15","8.5"
"2015","DE12","B-E","THS","Y_GE15","365.5"
"2015","DE12","F","THS","Y_GE15","82.1"
"2015","DE12","G-I","THS","Y_GE15","283.0"
"2015","DE12","J","THS","Y_GE15","57.0"
"2015","DE12","K","THS","Y_GE15","44.3"
"2015","DE12","L","THS","Y_GE15","5.2"
"2015","DE12","M_N","THS","Y_GE15","131.3"
"2015","DE12","O-Q","THS","Y_GE15","363.8"
"2015","DE12","R-U","THS","Y_GE15","62.3"
"2015","DE12","NRP","THS","Y_GE15",":"
"2015","DE13","TOTAL","THS","Y_GE15","1,165.3"
"2015","DE13","A","THS","Y_GE15","11.4"
"2015","DE13","B-E","THS","Y_GE15","334.4"
"2015","DE13","F","THS","Y_GE15","72.4"
"2015","DE13","G-I","THS","Y_GE15","252.9"
"2015","DE13","J","THS","Y_GE15","29.2"
"2015","DE13","K","THS","Y_GE15","23.6"
"2015","DE13","L","THS","Y_GE15","5.7"
"2015","DE13","M_N","THS","Y_GE15","91.8"
"2015","DE13","O-Q","THS","Y_GE15","289.1"
"2015","DE13","R-U","THS","Y_GE15","54.7"
"2015","DE13","NRP","THS","Y_GE15",":"
"2015","DE14","TOTAL","THS","Y_GE15","951.3"
"2015","DE14","A","THS","Y_GE15","14.1"
"2015","DE14","B-E","THS","Y_GE15","291.9"
"2015","DE14","F","THS","Y_GE15","63.8"
"2015","DE14","G-I","THS","Y_GE15","179.3"
"2015","DE14","J","THS","Y_GE15","24.5"
"2015","DE14","K","THS","Y_GE15","22.3"
"2015","DE14","L","THS","Y_GE15",":"
"2015","DE14","M_N","THS","Y_GE15","73.6"
"2015","DE14","O-Q","THS","Y_GE15","243.2"
"2015","DE14","R-U","THS","Y_GE15","35.4"
"2015","DE14","NRP","THS","Y_GE15",":"
"2015","DE21","TOTAL","THS","Y_GE15","2,439.3"
"2015","DE21","A","THS","Y_GE15","35.9"
"2015","DE21","B-E","THS","Y_GE15","490.5"
"2015","DE21","F","THS","Y_GE15","139.3"
"2015","DE21","G-I","THS","Y_GE15","514.3"
"2015","DE21","J","THS","Y_GE15","125.7"
"2015","DE21","K","THS","Y_GE15","106.5"
"2015","DE21","L","THS","Y_GE15","14.8"
"2015","DE21","M_N","THS","Y_GE15","319.7"
"2015","DE21","O-Q","THS","Y_GE15","578.1"
"2015","DE21","R-U","THS","Y_GE15","114.6"
"2015","DE21","NRP","THS","Y_GE15",":"
"2015","DE22","TOTAL","THS","Y_GE15","641.5"
"2015","DE22","A","THS","Y_GE15","22.0"
"2015","DE22","B-E","THS","Y_GE15","173.0"
"2015","DE22","F","THS","Y_GE15","59.9"
"2015","DE22","G-I","THS","Y_GE15","151.2"
"2015","DE22","J","THS","Y_GE15","9.3"
"2015","DE22","K","THS","Y_GE15","19.0"
"2015","DE22","L","THS","Y_GE15",":"
"2015","DE22","M_N","THS","Y_GE15","43.8"
"2015","DE22","O-Q","THS","Y_GE15","135.1"
"2015","DE22","R-U","THS","Y_GE15","25.9"
"2015","DE22","NRP","THS","Y_GE15",":"
"2015","DE23","TOTAL","THS","Y_GE15","581.9"
"2015","DE23","A","THS","Y_GE15","13.2"
"2015","DE23","B-E","THS","Y_GE15","166.8"
"2015","DE23","F","THS","Y_GE15","44.5"
"2015","DE23","G-I","THS","Y_GE15","119.2"
"2015","DE23","J","THS","Y_GE15","12.1"
"2015","DE23","K","THS","Y_GE15","17.0"
"2015","DE23","L","THS","Y_GE15",":"
"2015","DE23","M_N","THS","Y_GE15","38.9"
"2015","DE23","O-Q","THS","Y_GE15","143.9"
"2015","DE23","R-U","THS","Y_GE15","24.7"
"2015","DE23","NRP","THS","Y_GE15",":"
"2015","DE24","TOTAL","THS","Y_GE15","537.0"
"2015","DE24","A","THS","Y_GE15","7.0"
"2015","DE24","B-E","THS","Y_GE15","154.1"
"2015","DE24","F","THS","Y_GE15","27.7"
"2015","DE24","G-I","THS","Y_GE15","109.7"
"2015","DE24","J","THS","Y_GE15","12.1"
"2015","DE24","K","THS","Y_GE15","18.7"
"2015","DE24","L","THS","Y_GE15",":"
"2015","DE24","M_N","THS","Y_GE15","43.9"
"2015","DE24","O-Q","THS","Y_GE15","137.9"
"2015","DE24","R-U","THS","Y_GE15","23.9"
"2015","DE24","NRP","THS","Y_GE15",":"
"2015","DE25","TOTAL","THS","Y_GE15","880.8"
"2015","DE25","A","THS","Y_GE15","10.3"
"2015","DE25","B-E","THS","Y_GE15","223.7"
"2015","DE25","F","THS","Y_GE15","55.0"
"2015","DE25","G-I","THS","Y_GE15","181.8"
"2015","DE25","J","THS","Y_GE15","37.9"
"2015","DE25","K","THS","Y_GE15","29.2"
"2015","DE25","L","THS","Y_GE15",":"
"2015","DE25","M_N","THS","Y_GE15","90.0"
"2015","DE25","O-Q","THS","Y_GE15","211.0"
"2015","DE25","R-U","THS","Y_GE15","36.9"
"2015","DE25","NRP","THS","Y_GE15",":"
"2015","DE26","TOTAL","THS","Y_GE15","678.6"
"2015","DE26","A","THS","Y_GE15","10.1"
"2015","DE26","B-E","THS","Y_GE15","183.8"
"2015","DE26","F","THS","Y_GE15","49.7"
"2015","DE26","G-I","THS","Y_GE15","142.5"
"2015","DE26","J","THS","Y_GE15","16.3"
"2015","DE26","K","THS","Y_GE15","18.6"
"2015","DE26","L","THS","Y_GE15",":"
"2015","DE26","M_N","THS","Y_GE15","55.2"
"2015","DE26","O-Q","THS","Y_GE15","174.0"
"2015","DE26","R-U","THS","Y_GE15","27.2"
"2015","DE26","NRP","THS","Y_GE15",":"
"2015","DE27","TOTAL","THS","Y_GE15","940.7"
"2015","DE27","A","THS","Y_GE15","22.6"
"2015","DE27","B-E","THS","Y_GE15","256.2"
"2015","DE27","F","THS","Y_GE15","70.7"
"2015","DE27","G-I","THS","Y_GE15","206.1"
"2015","DE27","J","THS","Y_GE15","23.1"
"2015","DE27","K","THS","Y_GE15","26.4"
"2015","DE27","L","THS","Y_GE15",":"
"2015","DE27","M_N","THS","Y_GE15","79.0"
"2015","DE27","O-Q","THS","Y_GE15","213.8"
"2015","DE27","R-U","THS","Y_GE15","39.2"
"2015","DE27","NRP","THS","Y_GE15",":"
"2015","DE30","TOTAL","THS","Y_GE15","1,656.2"
"2015","DE30","A","THS","Y_GE15",":"
"2015","DE30","B-E","THS","Y_GE15","145.4"
"2015","DE30","F","THS","Y_GE15","87.2"
"2015","DE30","G-I","THS","Y_GE15","383.8"
"2015","DE30","J","THS","Y_GE15","98.0"
"2015","DE30","K","THS","Y_GE15","36.4"
"2015","DE30","L","THS","Y_GE15","20.6"
"2015","DE30","M_N","THS","Y_GE15","272.8"
"2015","DE30","O-Q","THS","Y_GE15","478.7"
"2015","DE30","R-U","THS","Y_GE15","131.6"
"2015","DE30","NRP","THS","Y_GE15",":"
"2015","DE40","TOTAL","THS","Y_GE15","1,201.9"
"2015","DE40","A","THS","Y_GE15","25.9"
"2015","DE40","B-E","THS","Y_GE15","173.9"
"2015","DE40","F","THS","Y_GE15","112.2"
"2015","DE40","G-I","THS","Y_GE15","282.4"
"2015","DE40","J","THS","Y_GE15","26.4"
"2015","DE40","K","THS","Y_GE15","26.8"
"2015","DE40","L","THS","Y_GE15","8.4"
"2015","DE40","M_N","THS","Y_GE15","137.6"
"2015","DE40","O-Q","THS","Y_GE15","353.8"
"2015","DE40","R-U","THS","Y_GE15","54.5"
"2015","DE40","NRP","THS","Y_GE15",":"
"2015","DE50","TOTAL","THS","Y_GE15","304.4"
"2015","DE50","A","THS","Y_GE15",":"
"2015","DE50","B-E","THS","Y_GE15","48.3"
"2015","DE50","F","THS","Y_GE15","14.9"
"2015","DE50","G-I","THS","Y_GE15","89.6"
"2015","DE50","J","THS","Y_GE15","6.8"
"2015","DE50","K","THS","Y_GE15","5.9"
"2015","DE50","L","THS","Y_GE15",":"
"2015","DE50","M_N","THS","Y_GE15","40.6"
"2015","DE50","O-Q","THS","Y_GE15","79.1"
"2015","DE50","R-U","THS","Y_GE15","16.8"
"2015","DE50","NRP","THS","Y_GE15",":"
"2015","DE60","TOTAL","THS","Y_GE15","911.6"
"2015","DE60","A","THS","Y_GE15",":"
"2015","DE60","B-E","THS","Y_GE15","109.8"
"2015","DE60","F","THS","Y_GE15","33.7"
"2015","DE60","G-I","THS","Y_GE15","248.7"
"2015","DE60","J","THS","Y_GE15","47.3"
"2015","DE60","K","THS","Y_GE15","30.6"
"2015","DE60","L","THS","Y_GE15","7.4"
"2015","DE60","M_N","THS","Y_GE15","155.2"
"2015","DE60","O-Q","THS","Y_GE15","227.6"
"2015","DE60","R-U","THS","Y_GE15","49.0"
"2015","DE60","NRP","THS","Y_GE15",":"
"2015","DE71","TOTAL","THS","Y_GE15","1,940.6"
"2015","DE71","A","THS","Y_GE15","14.3"
"2015","DE71","B-E","THS","Y_GE15","310.2"
"2015","DE71","F","THS","Y_GE15","100.1"
"2015","DE71","G-I","THS","Y_GE15","495.7"
"2015","DE71","J","THS","Y_GE15","77.3"
"2015","DE71","K","THS","Y_GE15","122.5"
"2015","DE71","L","THS","Y_GE15","11.6"
"2015","DE71","M_N","THS","Y_GE15","275.4"
"2015","DE71","O-Q","THS","Y_GE15","437.1"
"2015","DE71","R-U","THS","Y_GE15","96.4"
"2015","DE71","NRP","THS","Y_GE15",":"
"2015","DE72","TOTAL","THS","Y_GE15","508.5"
"2015","DE72","A","THS","Y_GE15","8.4"
"2015","DE72","B-E","THS","Y_GE15","114.5"
"2015","DE72","F","THS","Y_GE15","37.6"
"2015","DE72","G-I","THS","Y_GE15","97.4"
"2015","DE72","J","THS","Y_GE15","11.0"
"2015","DE72","K","THS","Y_GE15","15.4"
"2015","DE72","L","THS","Y_GE15",":"
"2015","DE72","M_N","THS","Y_GE15","43.9"
"2015","DE72","O-Q","THS","Y_GE15","156.0"
"2015","DE72","R-U","THS","Y_GE15","22.6"
"2015","DE72","NRP","THS","Y_GE15",":"
"2015","DE73","TOTAL","THS","Y_GE15","599.4"
"2015","DE73","A","THS","Y_GE15","8.5"
"2015","DE73","B-E","THS","Y_GE15","136.6"
"2015","DE73","F","THS","Y_GE15","35.4"
"2015","DE73","G-I","THS","Y_GE15","147.1"
"2015","DE73","J","THS","Y_GE15","8.8"
"2015","DE73","K","THS","Y_GE15","14.9"
"2015","DE73","L","THS","Y_GE15",":"
"2015","DE73","M_N","THS","Y_GE15","51.2"
"2015","DE73","O-Q","THS","Y_GE15","169.2"
"2015","DE73","R-U","THS","Y_GE15","25.1"
"2015","DE73","NRP","THS","Y_GE15",":"
"2015","DE80","TOTAL","THS","Y_GE15","743.8"
"2015","DE80","A","THS","Y_GE15","23.1"
"2015","DE80","B-E","THS","Y_GE15","100.2"
"2015","DE80","F","THS","Y_GE15","68.7"
"2015","DE80","G-I","THS","Y_GE15","184.4"
"2015","DE80","J","THS","Y_GE15","12.9"
"2015","DE80","K","THS","Y_GE15","11.0"
"2015","DE80","L","THS","Y_GE15",":"
"2015","DE80","M_N","THS","Y_GE15","86.5"
"2015","DE80","O-Q","THS","Y_GE15","218.8"
"2015","DE80","R-U","THS","Y_GE15","34.2"
"2015","DE80","NRP","THS","Y_GE15",":"
"2015","DE91","TOTAL","THS","Y_GE15","754.2"
"2015","DE91","A","THS","Y_GE15","11.5"
"2015","DE91","B-E","THS","Y_GE15","198.6"
"2015","DE91","F","THS","Y_GE15","31.3"
"2015","DE91","G-I","THS","Y_GE15","153.2"
"2015","DE91","J","THS","Y_GE15","15.6"
"2015","DE91","K","THS","Y_GE15","23.0"
"2015","DE91","L","THS","Y_GE15",":"
"2015","DE91","M_N","THS","Y_GE15","74.0"
"2015","DE91","O-Q","THS","Y_GE15","212.2"
"2015","DE91","R-U","THS","Y_GE15","30.8"
"2015","DE91","NRP","THS","Y_GE15",":"
"2015","DE92","TOTAL","THS","Y_GE15","1,021.0"
"2015","DE92","A","THS","Y_GE15","11.3"
"2015","DE92","B-E","THS","Y_GE15","188.8"
"2015","DE92","F","THS","Y_GE15","60.9"
"2015","DE92","G-I","THS","Y_GE15","242.4"
"2015","DE92","J","THS","Y_GE15","24.4"
"2015","DE92","K","THS","Y_GE15","43.0"
"2015","DE92","L","THS","Y_GE15",":"
"2015","DE92","M_N","THS","Y_GE15","98.8"
"2015","DE92","O-Q","THS","Y_GE15","294.9"
"2015","DE92","R-U","THS","Y_GE15","53.0"
"2015","DE92","NRP","THS","Y_GE15",":"
"2015","DE93","TOTAL","THS","Y_GE15","845.6"
"2015","DE93","A","THS","Y_GE15","24.3"
"2015","DE93","B-E","THS","Y_GE15","148.2"
"2015","DE93","F","THS","Y_GE15","58.8"
"2015","DE93","G-I","THS","Y_GE15","219.6"
"2015","DE93","J","THS","Y_GE15","17.4"
"2015","DE93","K","THS","Y_GE15","24.6"
"2015","DE93","L","THS","Y_GE15","5.2"
"2015","DE93","M_N","THS","Y_GE15","79.7"
"2015","DE93","O-Q","THS","Y_GE15","228.4"
"2015","DE93","R-U","THS","Y_GE15","39.5"
"2015","DE93","NRP","THS","Y_GE15",":"
"2015","DE94","TOTAL","THS","Y_GE15","1,214.7"
"2015","DE94","A","THS","Y_GE15","40.3"
"2015","DE94","B-E","THS","Y_GE15","249.5"
"2015","DE94","F","THS","Y_GE15","97.9"
"2015","DE94","G-I","THS","Y_GE15","306.0"
"2015","DE94","J","THS","Y_GE15","15.2"
"2015","DE94","K","THS","Y_GE15","28.6"
"2015","DE94","L","THS","Y_GE15","5.2"
"2015","DE94","M_N","THS","Y_GE15","102.1"
"2015","DE94","O-Q","THS","Y_GE15","315.4"
"2015","DE94","R-U","THS","Y_GE15","54.5"
"2015","DE94","NRP","THS","Y_GE15",":"
"2015","DEA1","TOTAL","THS","Y_GE15","2,387.9"
"2015","DEA1","A","THS","Y_GE15","19.2"
"2015","DEA1","B-E","THS","Y_GE15","443.9"
"2015","DEA1","F","THS","Y_GE15","149.5"
"2015","DEA1","G-I","THS","Y_GE15","586.1"
"2015","DEA1","J","THS","Y_GE15","64.4"
"2015","DEA1","K","THS","Y_GE15","83.5"
"2015","DEA1","L","THS","Y_GE15","15.1"
"2015","DEA1","M_N","THS","Y_GE15","293.8"
"2015","DEA1","O-Q","THS","Y_GE15","606.9"
"2015","DEA1","R-U","THS","Y_GE15","125.5"
"2015","DEA1","NRP","THS","Y_GE15",":"
"2015","DEA2","TOTAL","THS","Y_GE15","2,071.6"
"2015","DEA2","A","THS","Y_GE15","13.5"
"2015","DEA2","B-E","THS","Y_GE15","357.1"
"2015","DEA2","F","THS","Y_GE15","120.0"
"2015","DEA2","G-I","THS","Y_GE15","462.9"
"2015","DEA2","J","THS","Y_GE15","81.3"
"2015","DEA2","K","THS","Y_GE15","81.7"
"2015","DEA2","L","THS","Y_GE15","11.4"
"2015","DEA2","M_N","THS","Y_GE15","261.3"
"2015","DEA2","O-Q","THS","Y_GE15","568.0"
"2015","DEA2","R-U","THS","Y_GE15","114.5"
"2015","DEA2","NRP","THS","Y_GE15",":"
"2015","DEA3","TOTAL","THS","Y_GE15","1,244.9"
"2015","DEA3","A","THS","Y_GE15","20.8"
"2015","DEA3","B-E","THS","Y_GE15","247.8"
"2015","DEA3","F","THS","Y_GE15","98.6"
"2015","DEA3","G-I","THS","Y_GE15","290.5"
"2015","DEA3","J","THS","Y_GE15","29.4"
"2015","DEA3","K","THS","Y_GE15","38.2"
"2015","DEA3","L","THS","Y_GE15","5.5"
"2015","DEA3","M_N","THS","Y_GE15","119.3"
"2015","DEA3","O-Q","THS","Y_GE15","337.5"
"2015","DEA3","R-U","THS","Y_GE15","57.4"
"2015","DEA3","NRP","THS","Y_GE15",":"
"2015","DEA4","TOTAL","THS","Y_GE15","989.3"
"2015","DEA4","A","THS","Y_GE15","14.4"
"2015","DEA4","B-E","THS","Y_GE15","239.5"
"2015","DEA4","F","THS","Y_GE15","74.0"
"2015","DEA4","G-I","THS","Y_GE15","226.2"
"2015","DEA4","J","THS","Y_GE15","26.8"
"2015","DEA4","K","THS","Y_GE15","20.2"
"2015","DEA4","L","THS","Y_GE15",":"
"2015","DEA4","M_N","THS","Y_GE15","75.7"
"2015","DEA4","O-Q","THS","Y_GE15","264.5"
"2015","DEA4","R-U","THS","Y_GE15","44.8"
"2015","DEA4","NRP","THS","Y_GE15",":"
"2015","DEA5","TOTAL","THS","Y_GE15","1,648.3"
"2015","DEA5","A","THS","Y_GE15","10.8"
"2015","DEA5","B-E","THS","Y_GE15","388.1"
"2015","DEA5","F","THS","Y_GE15","101.5"
"2015","DEA5","G-I","THS","Y_GE15","385.7"
"2015","DEA5","J","THS","Y_GE15","38.7"
"2015","DEA5","K","THS","Y_GE15","41.6"
"2015","DEA5","L","THS","Y_GE15","8.4"
"2015","DEA5","M_N","THS","Y_GE15","152.9"
"2015","DEA5","O-Q","THS","Y_GE15","442.7"
"2015","DEA5","R-U","THS","Y_GE15","77.9"
"2015","DEA5","NRP","THS","Y_GE15",":"
"2015","DEB1","TOTAL","THS","Y_GE15","732.3"
"2015","DEB1","A","THS","Y_GE15","7.5"
"2015","DEB1","B-E","THS","Y_GE15","152.0"
"2015","DEB1","F","THS","Y_GE15","54.7"
"2015","DEB1","G-I","THS","Y_GE15","164.7"
"2015","DEB1","J","THS","Y_GE15","17.3"
"2015","DEB1","K","THS","Y_GE15","25.2"
"2015","DEB1","L","THS","Y_GE15",":"
"2015","DEB1","M_N","THS","Y_GE15","55.7"
"2015","DEB1","O-Q","THS","Y_GE15","221.9"
"2015","DEB1","R-U","THS","Y_GE15","30.9"
"2015","DEB1","NRP","THS","Y_GE15",":"
"2015","DEB2","TOTAL","THS","Y_GE15","274.6"
"2015","DEB2","A","THS","Y_GE15","9.3"
"2015","DEB2","B-E","THS","Y_GE15","46.4"
"2015","DEB2","F","THS","Y_GE15","24.7"
"2015","DEB2","G-I","THS","Y_GE15","65.1"
"2015","DEB2","J","THS","Y_GE15",":"
"2015","DEB2","K","THS","Y_GE15","10.6"
